WahlbezirkeId,Wahlbezirke,Wahl,Jahr,Messung,Wert
33112,33112 Siegfriedviertel-Nordost,Bundestagswahl,2017,Wahlbeteiligung,44.3
33113,33113 Siegfriedviertel-Südost,Bundestagswahl,2017,Wahlbeteiligung,41.7
33114,33114 Siegfriedviertel-Mitte,Bundestagswahl,2017,Wahlbeteiligung,47.0
33115,33115 Siegfriedviertel-Südwest,Bundestagswahl,2017,Wahlbeteiligung,48.9
33116,33116 Siegfriedviertel-West,Bundestagswahl,2017,Wahlbeteiligung,42.4
33121,33121 Wendenring-Süd,Bundestagswahl,2017,Wahlbeteiligung,52.5
33122,33122 Wendenring-Nord,Bundestagswahl,2017,Wahlbeteiligung,43.7
33123,33123 Am Nordbahnhof,Bundestagswahl,2017,Wahlbeteiligung,47.0
33124,33124 Neues Hochschulviertel,Bundestagswahl,2017,Wahlbeteiligung,53.3
33125,33125 Rebenring-Nord,Bundestagswahl,2017,Wahlbeteiligung,55.3
33126,33126 Altes Hochschulviertel,Bundestagswahl,2017,Wahlbeteiligung,53.3
33201,33201 Kralenriede-Nordwest,Bundestagswahl,2017,Wahlbeteiligung,52.5
33202,33202 Kralenriede-Südost,Bundestagswahl,2017,Wahlbeteiligung,47.5
33211,33211 Schuntersiedlung-West,Bundestagswahl,2017,Wahlbeteiligung,64.8
33212,33212 Schuntersiedlung-Ost,Bundestagswahl,2017,Wahlbeteiligung,63.2
11201,11201 Bevenrode,Bundestagswahl,2017,CDU (Erststimmen),36.1
11211,11211 Waggum-Ost,Bundestagswahl,2017,CDU (Erststimmen),32.3
11212,11212 Waggum-West,Bundestagswahl,2017,CDU (Erststimmen),37.4
11221,11221 Bienrode,Bundestagswahl,2017,CDU (Erststimmen),35.9
11231,11231 Querum-Nord,Bundestagswahl,2017,CDU (Erststimmen),38.6
11232,11232 Querum-Nord-Ost,Bundestagswahl,2017,CDU (Erststimmen),39.0
11241,11241 Querum-Ost,Bundestagswahl,2017,CDU (Erststimmen),35.8
11242,11242 Querum-Mitte,Bundestagswahl,2017,CDU (Erststimmen),32.4
11243,11243 Querum-West,Bundestagswahl,2017,CDU (Erststimmen),27.5
11251,11251 Pappelberg,Bundestagswahl,2017,CDU (Erststimmen),30.2
11252,11252 Gliesmarode-Südost,Bundestagswahl,2017,CDU (Erststimmen),35.9
11253,11253 Gliesmarode-Mitte,Bundestagswahl,2017,CDU (Erststimmen),29.2
11254,11254 Gliesmarode-Nord,Bundestagswahl,2017,CDU (Erststimmen),31.8
11261,11261 Riddagshausen,Bundestagswahl,2017,CDU (Erststimmen),35.6
11301,11301 Hondelage-Ost,Bundestagswahl,2017,CDU (Erststimmen),37.7
11302,11302 Hondelage-Mitte/Gewerbegebiet,Bundestagswahl,2017,CDU (Erststimmen),34.5
11303,11303 Hondelage-West,Bundestagswahl,2017,CDU (Erststimmen),33.4
11401,11401 Dibbesdorf,Bundestagswahl,2017,CDU (Erststimmen),36.5
11411,11411 Volkmarode-Ost,Bundestagswahl,2017,CDU (Erststimmen),38.3
11412,11412 Volkmarode-West,Bundestagswahl,2017,CDU (Erststimmen),36.2
11421,11421 Schapen,Bundestagswahl,2017,CDU (Erststimmen),41.3
12001,12001 Gliesmaroder Straße-Nordost ,Bundestagswahl,2017,CDU (Erststimmen),25.4
12002,12002 Karlstraße-Mitte ,Bundestagswahl,2017,CDU (Erststimmen),25.2
12003,12003 Gliesmaroder Straße-Ost,Bundestagswahl,2017,CDU (Erststimmen),21.8
12004,12004 Malerviertel,Bundestagswahl,2017,CDU (Erststimmen),27.1
12005,12005 An der Paulikirche,Bundestagswahl,2017,CDU (Erststimmen),26.2
12006,12006 Hagenring,Bundestagswahl,2017,CDU (Erststimmen),23.4
12011,12011 Humboldtstraße,Bundestagswahl,2017,CDU (Erststimmen),23.1
12012,12012 Kasernenstraße,Bundestagswahl,2017,CDU (Erststimmen),24.5
12021,12021 Am Theater,Bundestagswahl,2017,CDU (Erststimmen),27.0
12022,12022 Giersberg,Bundestagswahl,2017,CDU (Erststimmen),29.0
12031,12031 Stadtpark,Bundestagswahl,2017,CDU (Erststimmen),25.2
12032,12032 Prinzenpark-Nord,Bundestagswahl,2017,CDU (Erststimmen),26.1
12033,12033 Kastanienallee,Bundestagswahl,2017,CDU (Erststimmen),24.3
12034,12034 Prinzenpark-Mitte,Bundestagswahl,2017,CDU (Erststimmen),22.2
12035,12035 Prinzenpark-Süd,Bundestagswahl,2017,CDU (Erststimmen),20.0
12036,12036 Altewiekring-Südost,Bundestagswahl,2017,CDU (Erststimmen),23.7
12037,12037 Georg-Westermann-Allee,Bundestagswahl,2017,CDU (Erststimmen),23.2
13101,13101 Inselwall,Bundestagswahl,2017,CDU (Erststimmen),29.5
13102,13102 Am Hagenmarkt,Bundestagswahl,2017,CDU (Erststimmen),27.4
13103,13103 An der Katharinenkirche,Bundestagswahl,2017,CDU (Erststimmen),27.5
13104,13104 Wendentorwall,Bundestagswahl,2017,CDU (Erststimmen),30.6
13111,13111 Am Schloßpark,Bundestagswahl,2017,CDU (Erststimmen),31.9
13112,13112 Kennedyplatz,Bundestagswahl,2017,CDU (Erststimmen),29.2
13113,13113 An der Martinikirche ,Bundestagswahl,2017,CDU (Erststimmen),27.2
13114,13114 Gördelingerstraße ,Bundestagswahl,2017,CDU (Erststimmen),36.7
13115,13115 Am Neustadtmühlengraben ,Bundestagswahl,2017,CDU (Erststimmen),33.2
13201,13201 Adolfstraße/Leonhardstraße,Bundestagswahl,2017,CDU (Erststimmen),26.7
13202,13202 An der Stadthalle,Bundestagswahl,2017,CDU (Erststimmen),23.9
13203,13203 Viewegs-Garten,Bundestagswahl,2017,CDU (Erststimmen),28.9
13204,13204 Rimpaus-Garten,Bundestagswahl,2017,CDU (Erststimmen),29.0
13205,13205 Am Bürgerpark,Bundestagswahl,2017,CDU (Erststimmen),27.5
13211,13211 Hauptbahnhof,Bundestagswahl,2017,CDU (Erststimmen),23.8
13212,13212 Streitberg/Hauptfriedhof,Bundestagswahl,2017,CDU (Erststimmen),26.5
13221,13221 Zuckerberg,Bundestagswahl,2017,CDU (Erststimmen),40.0
13231,13231 Bebelhof-West,Bundestagswahl,2017,CDU (Erststimmen),20.1
13232,13232 Bebelhof-Ost,Bundestagswahl,2017,CDU (Erststimmen),20.8
21101,21101 Stöckheim-Nordost,Bundestagswahl,2017,CDU (Erststimmen),34.2
21102,21102 Stöckheim-Südost,Bundestagswahl,2017,CDU (Erststimmen),38.1
21103,21103 Stöckheim-West,Bundestagswahl,2017,CDU (Erststimmen),31.5
21104,21104 Stöckheim-Nordwest,Bundestagswahl,2017,CDU (Erststimmen),38.7
21111,21111 Leiferde,Bundestagswahl,2017,CDU (Erststimmen),32.2
21201,21201 Heidberg-Nordost,Bundestagswahl,2017,CDU (Erststimmen),36.0
21202,21202 Am Schulzentrum Heidberg,Bundestagswahl,2017,CDU (Erststimmen),25.5
21203,21203 Heidberg-Südost,Bundestagswahl,2017,CDU (Erststimmen),28.2
21204,21204 Heidberg-Südwest,Bundestagswahl,2017,CDU (Erststimmen),33.9
21205,21205 Heidberg-Zentrum ,Bundestagswahl,2017,CDU (Erststimmen),32.4
21206,21206 Heidberg-Nordwest,Bundestagswahl,2017,CDU (Erststimmen),28.6
21211,21211 Melverode-Südwest,Bundestagswahl,2017,CDU (Erststimmen),37.3
21212,21212 Melverode-Nord,Bundestagswahl,2017,CDU (Erststimmen),26.7
21213,21213 Melverode-Südost,Bundestagswahl,2017,CDU (Erststimmen),30.9
21301,21301 Mastbruch-Siedlung,Bundestagswahl,2017,CDU (Erststimmen),35.6
21311,21311 Rautheim-West,Bundestagswahl,2017,CDU (Erststimmen),26.3
21312,21312 Rautheim-Ost,Bundestagswahl,2017,CDU (Erststimmen),28.2
21321,21321 Lindenberg-West,Bundestagswahl,2017,CDU (Erststimmen),24.9
21322,21322 Lindenberg-Ost,Bundestagswahl,2017,CDU (Erststimmen),39.2
21331,21331 Südstadt-Ost,Bundestagswahl,2017,CDU (Erststimmen),30.3
21332,21332 Südstadt-West,Bundestagswahl,2017,CDU (Erststimmen),25.0
21341,21341 Mascherode-Mitte,Bundestagswahl,2017,CDU (Erststimmen),42.8
21342,21342 Mascherode-Süd,Bundestagswahl,2017,CDU (Erststimmen),37.2
21343,21343 Mascherode-Nordwest,Bundestagswahl,2017,CDU (Erststimmen),37.8
22101,22101 Rheinring-Ost,Bundestagswahl,2017,CDU (Erststimmen),31.3
22102,22102 Emsstraße-West,Bundestagswahl,2017,CDU (Erststimmen),30.2
22103,22103 Elbestraße-Ost,Bundestagswahl,2017,CDU (Erststimmen),24.4
22104,22104 Rheinring-Südwest,Bundestagswahl,2017,CDU (Erststimmen),32.6
22105,22105 Rheinring-Nordwest,Bundestagswahl,2017,CDU (Erststimmen),37.8
22111,22111 Elbestraße-Süd,Bundestagswahl,2017,CDU (Erststimmen),22.7
22112,22112 Saalestraße,Bundestagswahl,2017,CDU (Erststimmen),30.1
22113,22113 Ilmenaustraße,Bundestagswahl,2017,CDU (Erststimmen),28.4
22114,22114 Weserstraße,Bundestagswahl,2017,CDU (Erststimmen),27.1
22115,22115 Isarstraße,Bundestagswahl,2017,CDU (Erststimmen),26.3
22116,22116 Lechstraße,Bundestagswahl,2017,CDU (Erststimmen),27.3
22121,22121 Münchenstraße-Südost,Bundestagswahl,2017,CDU (Erststimmen),22.5
22122,22122 Neckarstraße,Bundestagswahl,2017,CDU (Erststimmen),26.4
22123,22123 Lahnstraße,Bundestagswahl,2017,CDU (Erststimmen),22.9
22201,22201 Timmerlah-West,Bundestagswahl,2017,CDU (Erststimmen),32.8
22202,22202 Timmerlah-Ost,Bundestagswahl,2017,CDU (Erststimmen),31.7
22211,22211 Stiddien,Bundestagswahl,2017,CDU (Erststimmen),46.9
22221,22221 Geitelde,Bundestagswahl,2017,CDU (Erststimmen),42.7
22301,22301 Broitzem-Nordwest,Bundestagswahl,2017,CDU (Erststimmen),32.4
22302,22302 Broitzem-Südwest,Bundestagswahl,2017,CDU (Erststimmen),35.9
22303,22303 Broitzem-Südost,Bundestagswahl,2017,CDU (Erststimmen),35.1
22304,22304 Broitzem-Nordost,Bundestagswahl,2017,CDU (Erststimmen),32.4
22401,22401 Rüningen-Nord,Bundestagswahl,2017,CDU (Erststimmen),29.7
22402,22402 Rüningen-Süd,Bundestagswahl,2017,CDU (Erststimmen),25.8
31001,31001 Eichtal ,Bundestagswahl,2017,CDU (Erststimmen),22.7
31002,31002 Am Weißen Roß,Bundestagswahl,2017,CDU (Erststimmen),25.2
31003,31003 Celler Straße-Nordwest ,Bundestagswahl,2017,CDU (Erststimmen),28.1
31011,31011 Am Maschplatz,Bundestagswahl,2017,CDU (Erststimmen),27.9
31012,31012 Am Amalienplatz,Bundestagswahl,2017,CDU (Erststimmen),26.9
31013,31013 Rudolfplatz-Ost,Bundestagswahl,2017,CDU (Erststimmen),25.7
31014,31014 Rennelberg,Bundestagswahl,2017,CDU (Erststimmen),22.0
31015,31015 Holwedestraße,Bundestagswahl,2017,CDU (Erststimmen),25.4
31016,31016 Sackring-Ost,Bundestagswahl,2017,CDU (Erststimmen),21.8
31021,31021 Rudolfplatz-West,Bundestagswahl,2017,CDU (Erststimmen),28.5
31022,31022 Sackring-West,Bundestagswahl,2017,CDU (Erststimmen),29.2
31031,31031 Altstadtring-Nord,Bundestagswahl,2017,CDU (Erststimmen),28.8
31032,31032 Altstadtring-Süd,Bundestagswahl,2017,CDU (Erststimmen),21.2
31033,31033 Altstadtring-West,Bundestagswahl,2017,CDU (Erststimmen),27.0
31034,31034 Am Großmarkt,Bundestagswahl,2017,CDU (Erststimmen),22.0
31041,31041 Westbahnhof,Bundestagswahl,2017,CDU (Erststimmen),21.9
31042,31042 Cyriaksring-Ost,Bundestagswahl,2017,CDU (Erststimmen),19.6
31043,31043 Juliusstraße-Ost,Bundestagswahl,2017,CDU (Erststimmen),23.1
31044,31044 Frankfurter Straße-Ost,Bundestagswahl,2017,CDU (Erststimmen),21.5
31045,31045 Frankfurter Straße-West,Bundestagswahl,2017,CDU (Erststimmen),15.7
31051,31051 Gartenstadt-Ost,Bundestagswahl,2017,CDU (Erststimmen),32.0
31052,31052 Gartenstadt-West,Bundestagswahl,2017,CDU (Erststimmen),25.5
32101,32101 Kanzlerfeld-West,Bundestagswahl,2017,CDU (Erststimmen),41.1
32102,32102 Kanzlerfeld-Südwest,Bundestagswahl,2017,CDU (Erststimmen),35.5
32103,32103 Kanzlerfeld-Ost,Bundestagswahl,2017,CDU (Erststimmen),43.0
32111,32111 Horstbleek,Bundestagswahl,2017,CDU (Erststimmen),29.2
32112,32112 Lehndorf-Siedlung-Nord,Bundestagswahl,2017,CDU (Erststimmen),28.6
32113,32113 Lehndorf-Alt,Bundestagswahl,2017,CDU (Erststimmen),31.4
32114,32114 Lehndorf-Mitte,Bundestagswahl,2017,CDU (Erststimmen),24.7
32115,32115 Lehndorf-Siedlung-Süd,Bundestagswahl,2017,CDU (Erststimmen),24.6
32121,32121 Lamme-Nord,Bundestagswahl,2017,CDU (Erststimmen),35.4
32122,32122 Lamme-Süd,Bundestagswahl,2017,CDU (Erststimmen),37.6
32123,32123 Lamme-Ost,Bundestagswahl,2017,CDU (Erststimmen),33.5
32131,32131 Völkenrode,Bundestagswahl,2017,CDU (Erststimmen),36.0
32141,32141 Watenbüttel-Nordost,Bundestagswahl,2017,CDU (Erststimmen),37.9
32142,32142 Watenbüttel-Südwest,Bundestagswahl,2017,CDU (Erststimmen),31.9
32151,32151 Ölper,Bundestagswahl,2017,CDU (Erststimmen),35.9
32201,32201 Veltenhof-Nord,Bundestagswahl,2017,CDU (Erststimmen),32.6
32202,32202 Veltenhof-Süd,Bundestagswahl,2017,CDU (Erststimmen),39.0
32211,32211 Lincolnsiedlung,Bundestagswahl,2017,CDU (Erststimmen),27.4
32212,32212 Vorwerksiedlung,Bundestagswahl,2017,CDU (Erststimmen),27.2
32301,32301 Harxbüttel,Bundestagswahl,2017,CDU (Erststimmen),42.9
32311,32311 Thune,Bundestagswahl,2017,CDU (Erststimmen),34.5
32321,32321 Wenden-Nordwest,Bundestagswahl,2017,CDU (Erststimmen),31.9
32322,32322 Wenden-Ost,Bundestagswahl,2017,CDU (Erststimmen),33.9
32323,32323 Wenden-Südwest,Bundestagswahl,2017,CDU (Erststimmen),31.1
33101,33101 Schwarzer Berg-Süd,Bundestagswahl,2017,CDU (Erststimmen),27.4
33102,33102 Schwarzer Berg-Mitte,Bundestagswahl,2017,CDU (Erststimmen),32.7
33103,33103 Schwarzer Berg-West,Bundestagswahl,2017,CDU (Erststimmen),35.6
33104,33104 Schwarzer Berg-Nordwest,Bundestagswahl,2017,CDU (Erststimmen),28.5
33111,33111 Siegfriedviertel-Nord,Bundestagswahl,2017,CDU (Erststimmen),20.2
33112,33112 Siegfriedviertel-Nordost,Bundestagswahl,2017,CDU (Erststimmen),19.4
33113,33113 Siegfriedviertel-Südost,Bundestagswahl,2017,CDU (Erststimmen),20.8
33114,33114 Siegfriedviertel-Mitte,Bundestagswahl,2017,CDU (Erststimmen),22.0
33115,33115 Siegfriedviertel-Südwest,Bundestagswahl,2017,CDU (Erststimmen),23.5
33116,33116 Siegfriedviertel-West,Bundestagswahl,2017,CDU (Erststimmen),20.6
33121,33121 Wendenring-Süd,Bundestagswahl,2017,CDU (Erststimmen),23.9
33122,33122 Wendenring-Nord,Bundestagswahl,2017,CDU (Erststimmen),21.3
33123,33123 Am Nordbahnhof,Bundestagswahl,2017,CDU (Erststimmen),23.2
33124,33124 Neues Hochschulviertel,Bundestagswahl,2017,CDU (Erststimmen),30.8
33125,33125 Rebenring-Nord,Bundestagswahl,2017,CDU (Erststimmen),25.6
33126,33126 Altes Hochschulviertel,Bundestagswahl,2017,CDU (Erststimmen),25.6
33201,33201 Kralenriede-Nordwest,Bundestagswahl,2017,CDU (Erststimmen),28.1
33202,33202 Kralenriede-Südost,Bundestagswahl,2017,CDU (Erststimmen),25.5
33211,33211 Schuntersiedlung-West,Bundestagswahl,2017,CDU (Erststimmen),18.7
33212,33212 Schuntersiedlung-Ost,Bundestagswahl,2017,CDU (Erststimmen),20.0
11201,11201 Bevenrode,Bundestagswahl,2017,CDU (Zweitstimmen),34.5
11211,11211 Waggum-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),31.2
11212,11212 Waggum-West,Bundestagswahl,2017,CDU (Zweitstimmen),31.9
11221,11221 Bienrode,Bundestagswahl,2017,CDU (Zweitstimmen),34.2
11231,11231 Querum-Nord,Bundestagswahl,2017,CDU (Zweitstimmen),35.3
11232,11232 Querum-Nord-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),33.5
11241,11241 Querum-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),31.3
11242,11242 Querum-Mitte,Bundestagswahl,2017,CDU (Zweitstimmen),29.8
11243,11243 Querum-West,Bundestagswahl,2017,CDU (Zweitstimmen),24.6
11251,11251 Pappelberg,Bundestagswahl,2017,CDU (Zweitstimmen),30.6
11252,11252 Gliesmarode-Südost,Bundestagswahl,2017,CDU (Zweitstimmen),30.0
11253,11253 Gliesmarode-Mitte,Bundestagswahl,2017,CDU (Zweitstimmen),30.9
11254,11254 Gliesmarode-Nord,Bundestagswahl,2017,CDU (Zweitstimmen),31.5
11261,11261 Riddagshausen,Bundestagswahl,2017,CDU (Zweitstimmen),32.6
11301,11301 Hondelage-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),33.2
11302,11302 Hondelage-Mitte/Gewerbegebiet,Bundestagswahl,2017,CDU (Zweitstimmen),32.1
11303,11303 Hondelage-West,Bundestagswahl,2017,CDU (Zweitstimmen),29.3
11401,11401 Dibbesdorf,Bundestagswahl,2017,CDU (Zweitstimmen),35.3
11411,11411 Volkmarode-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),35.2
11412,11412 Volkmarode-West,Bundestagswahl,2017,CDU (Zweitstimmen),35.4
11421,11421 Schapen,Bundestagswahl,2017,CDU (Zweitstimmen),35.1
12001,12001 Gliesmaroder Straße-Nordost ,Bundestagswahl,2017,CDU (Zweitstimmen),22.3
12002,12002 Karlstraße-Mitte ,Bundestagswahl,2017,CDU (Zweitstimmen),22.8
12003,12003 Gliesmaroder Straße-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),21.9
12004,12004 Malerviertel,Bundestagswahl,2017,CDU (Zweitstimmen),22.4
12005,12005 An der Paulikirche,Bundestagswahl,2017,CDU (Zweitstimmen),22.8
12006,12006 Hagenring,Bundestagswahl,2017,CDU (Zweitstimmen),22.9
12011,12011 Humboldtstraße,Bundestagswahl,2017,CDU (Zweitstimmen),18.8
12012,12012 Kasernenstraße,Bundestagswahl,2017,CDU (Zweitstimmen),24.1
12021,12021 Am Theater,Bundestagswahl,2017,CDU (Zweitstimmen),23.7
12022,12022 Giersberg,Bundestagswahl,2017,CDU (Zweitstimmen),25.7
12031,12031 Stadtpark,Bundestagswahl,2017,CDU (Zweitstimmen),25.4
12032,12032 Prinzenpark-Nord,Bundestagswahl,2017,CDU (Zweitstimmen),22.4
12033,12033 Kastanienallee,Bundestagswahl,2017,CDU (Zweitstimmen),20.4
12034,12034 Prinzenpark-Mitte,Bundestagswahl,2017,CDU (Zweitstimmen),21.2
12035,12035 Prinzenpark-Süd,Bundestagswahl,2017,CDU (Zweitstimmen),20.5
12036,12036 Altewiekring-Südost,Bundestagswahl,2017,CDU (Zweitstimmen),22.8
12037,12037 Georg-Westermann-Allee,Bundestagswahl,2017,CDU (Zweitstimmen),21.6
13101,13101 Inselwall,Bundestagswahl,2017,CDU (Zweitstimmen),24.2
13102,13102 Am Hagenmarkt,Bundestagswahl,2017,CDU (Zweitstimmen),22.2
13103,13103 An der Katharinenkirche,Bundestagswahl,2017,CDU (Zweitstimmen),23.6
13104,13104 Wendentorwall,Bundestagswahl,2017,CDU (Zweitstimmen),27.1
13111,13111 Am Schloßpark,Bundestagswahl,2017,CDU (Zweitstimmen),27.1
13112,13112 Kennedyplatz,Bundestagswahl,2017,CDU (Zweitstimmen),25.7
13113,13113 An der Martinikirche ,Bundestagswahl,2017,CDU (Zweitstimmen),22.3
13114,13114 Gördelingerstraße ,Bundestagswahl,2017,CDU (Zweitstimmen),30.2
13115,13115 Am Neustadtmühlengraben ,Bundestagswahl,2017,CDU (Zweitstimmen),29.8
13201,13201 Adolfstraße/Leonhardstraße,Bundestagswahl,2017,CDU (Zweitstimmen),23.6
13202,13202 An der Stadthalle,Bundestagswahl,2017,CDU (Zweitstimmen),19.7
13203,13203 Viewegs-Garten,Bundestagswahl,2017,CDU (Zweitstimmen),27.2
13204,13204 Rimpaus-Garten,Bundestagswahl,2017,CDU (Zweitstimmen),25.2
13205,13205 Am Bürgerpark,Bundestagswahl,2017,CDU (Zweitstimmen),23.6
13211,13211 Hauptbahnhof,Bundestagswahl,2017,CDU (Zweitstimmen),19.6
13212,13212 Streitberg/Hauptfriedhof,Bundestagswahl,2017,CDU (Zweitstimmen),27.7
13221,13221 Zuckerberg,Bundestagswahl,2017,CDU (Zweitstimmen),34.9
13231,13231 Bebelhof-West,Bundestagswahl,2017,CDU (Zweitstimmen),19.8
13232,13232 Bebelhof-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),16.9
21101,21101 Stöckheim-Nordost,Bundestagswahl,2017,CDU (Zweitstimmen),31.4
21102,21102 Stöckheim-Südost,Bundestagswahl,2017,CDU (Zweitstimmen),34.2
21103,21103 Stöckheim-West,Bundestagswahl,2017,CDU (Zweitstimmen),28.7
21104,21104 Stöckheim-Nordwest,Bundestagswahl,2017,CDU (Zweitstimmen),35.1
21111,21111 Leiferde,Bundestagswahl,2017,CDU (Zweitstimmen),30.1
21201,21201 Heidberg-Nordost,Bundestagswahl,2017,CDU (Zweitstimmen),33.0
21202,21202 Am Schulzentrum Heidberg,Bundestagswahl,2017,CDU (Zweitstimmen),25.5
21203,21203 Heidberg-Südost,Bundestagswahl,2017,CDU (Zweitstimmen),30.2
21204,21204 Heidberg-Südwest,Bundestagswahl,2017,CDU (Zweitstimmen),33.2
21205,21205 Heidberg-Zentrum ,Bundestagswahl,2017,CDU (Zweitstimmen),29.7
21206,21206 Heidberg-Nordwest,Bundestagswahl,2017,CDU (Zweitstimmen),27.2
21211,21211 Melverode-Südwest,Bundestagswahl,2017,CDU (Zweitstimmen),32.8
21212,21212 Melverode-Nord,Bundestagswahl,2017,CDU (Zweitstimmen),24.4
21213,21213 Melverode-Südost,Bundestagswahl,2017,CDU (Zweitstimmen),27.5
21301,21301 Mastbruch-Siedlung,Bundestagswahl,2017,CDU (Zweitstimmen),35.6
21311,21311 Rautheim-West,Bundestagswahl,2017,CDU (Zweitstimmen),25.2
21312,21312 Rautheim-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),24.6
21321,21321 Lindenberg-West,Bundestagswahl,2017,CDU (Zweitstimmen),23.9
21322,21322 Lindenberg-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),33.2
21331,21331 Südstadt-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),30.4
21332,21332 Südstadt-West,Bundestagswahl,2017,CDU (Zweitstimmen),24.3
21341,21341 Mascherode-Mitte,Bundestagswahl,2017,CDU (Zweitstimmen),36.0
21342,21342 Mascherode-Süd,Bundestagswahl,2017,CDU (Zweitstimmen),36.2
21343,21343 Mascherode-Nordwest,Bundestagswahl,2017,CDU (Zweitstimmen),33.9
22101,22101 Rheinring-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),30.3
22102,22102 Emsstraße-West,Bundestagswahl,2017,CDU (Zweitstimmen),32.1
22103,22103 Elbestraße-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),23.1
22104,22104 Rheinring-Südwest,Bundestagswahl,2017,CDU (Zweitstimmen),33.3
22105,22105 Rheinring-Nordwest,Bundestagswahl,2017,CDU (Zweitstimmen),33.8
22111,22111 Elbestraße-Süd,Bundestagswahl,2017,CDU (Zweitstimmen),21.9
22112,22112 Saalestraße,Bundestagswahl,2017,CDU (Zweitstimmen),28.3
22113,22113 Ilmenaustraße,Bundestagswahl,2017,CDU (Zweitstimmen),27.7
22114,22114 Weserstraße,Bundestagswahl,2017,CDU (Zweitstimmen),25.2
22115,22115 Isarstraße,Bundestagswahl,2017,CDU (Zweitstimmen),23.4
22116,22116 Lechstraße,Bundestagswahl,2017,CDU (Zweitstimmen),25.0
22121,22121 Münchenstraße-Südost,Bundestagswahl,2017,CDU (Zweitstimmen),18.0
22122,22122 Neckarstraße,Bundestagswahl,2017,CDU (Zweitstimmen),27.6
22123,22123 Lahnstraße,Bundestagswahl,2017,CDU (Zweitstimmen),20.2
22201,22201 Timmerlah-West,Bundestagswahl,2017,CDU (Zweitstimmen),31.9
22202,22202 Timmerlah-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),30.1
22211,22211 Stiddien,Bundestagswahl,2017,CDU (Zweitstimmen),44.7
22221,22221 Geitelde,Bundestagswahl,2017,CDU (Zweitstimmen),41.0
22301,22301 Broitzem-Nordwest,Bundestagswahl,2017,CDU (Zweitstimmen),30.3
22302,22302 Broitzem-Südwest,Bundestagswahl,2017,CDU (Zweitstimmen),33.8
22303,22303 Broitzem-Südost,Bundestagswahl,2017,CDU (Zweitstimmen),35.9
22304,22304 Broitzem-Nordost,Bundestagswahl,2017,CDU (Zweitstimmen),29.9
22401,22401 Rüningen-Nord,Bundestagswahl,2017,CDU (Zweitstimmen),26.6
22402,22402 Rüningen-Süd,Bundestagswahl,2017,CDU (Zweitstimmen),23.3
31001,31001 Eichtal ,Bundestagswahl,2017,CDU (Zweitstimmen),19.9
31002,31002 Am Weißen Roß,Bundestagswahl,2017,CDU (Zweitstimmen),23.5
31003,31003 Celler Straße-Nordwest ,Bundestagswahl,2017,CDU (Zweitstimmen),25.8
31011,31011 Am Maschplatz,Bundestagswahl,2017,CDU (Zweitstimmen),24.8
31012,31012 Am Amalienplatz,Bundestagswahl,2017,CDU (Zweitstimmen),24.0
31013,31013 Rudolfplatz-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),22.4
31014,31014 Rennelberg,Bundestagswahl,2017,CDU (Zweitstimmen),19.8
31015,31015 Holwedestraße,Bundestagswahl,2017,CDU (Zweitstimmen),22.8
31016,31016 Sackring-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),19.3
31021,31021 Rudolfplatz-West,Bundestagswahl,2017,CDU (Zweitstimmen),28.0
31022,31022 Sackring-West,Bundestagswahl,2017,CDU (Zweitstimmen),26.3
31031,31031 Altstadtring-Nord,Bundestagswahl,2017,CDU (Zweitstimmen),22.9
31032,31032 Altstadtring-Süd,Bundestagswahl,2017,CDU (Zweitstimmen),19.0
31033,31033 Altstadtring-West,Bundestagswahl,2017,CDU (Zweitstimmen),23.9
31034,31034 Am Großmarkt,Bundestagswahl,2017,CDU (Zweitstimmen),20.0
31041,31041 Westbahnhof,Bundestagswahl,2017,CDU (Zweitstimmen),19.9
31042,31042 Cyriaksring-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),18.0
31043,31043 Juliusstraße-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),20.9
31044,31044 Frankfurter Straße-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),18.9
31045,31045 Frankfurter Straße-West,Bundestagswahl,2017,CDU (Zweitstimmen),11.5
31051,31051 Gartenstadt-Ost,Bundestagswahl,2017,CDU (Zweitstimmen),31.4
31052,31052 Gartenstadt-West,Bundestagswahl,2017,CDU (Zweitstimmen),25.3
32101,32101 Kanzlerfeld-West,Bundestagswahl,2017,CDU (Zweitstimmen),35.3
32102,32102 Kanzlerfeld-Südwest,Bundestagswahl,2017,CDU (Zweitstimmen),32.6
